SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,830 S Pitt St,Alexandria,VA,22314,835000,2,2.0,YATES GARDENS,1225,1462,1942,4,682,,Active,,,https://www.redfin.com/VA/Alexandria/830-S-Pitt-St-22314/home/11842137,BRIGHT MLS,VAAX2005802,N,Y,38.795784,-77.046402
MLS Listing,,Condo/Co-op,6974 Ellingham Cir Unit D,Alexandria,VA,22315,349900,2,2.0,ETON SQUARE CONDO,1053,,1991,4,332,546,Active,,,https://www.redfin.com/VA/Alexandria/6974-Ellingham-Cir-22315/unit-D/home/177473565,BRIGHT MLS,VAFX2032240,N,Y,38.7662,-77.140706
MLS Listing,,Condo/Co-op,5986 Kimberly Anne Way #5986,Alexandria,VA,22310,374900,2,2.5,SYCAMORES AT VAN DORN CO,1270,,1996,4,295,515,Active,December-11-2021 01:00 PM,December-11-2021 03:00 PM,https://www.redfin.com/VA/Alexandria/5986-Kimberly-Anne-Way-22310/unit-5986/home/112062139,BRIGHT MLS,VAFX2001391,N,Y,38.792087,-77.141122
MLS Listing,,Condo/Co-op,16 S Van Dorn St #607,Alexandria,VA,22304,224900,2,1.0,TWENTY-ONE,1025,,1963,4,219,525,Active,,,https://www.redfin.com/VA/Alexandria/16-S-Van-Dorn-St-22304/unit-607/home/11879355,BRIGHT MLS,VAAX2005858,N,Y,38.8132065,-77.1283371
MLS Listing,,Single Family Residential,1114 Westmoreland Rd,Alexandria,VA,22308,1165000,5,4.5,WELLINGTON ESTATES,3750,6250,2022,4,311,,Active,,,https://www.redfin.com/VA/Alexandria/1114-Westmoreland-Rd-22308/home/162644218,BRIGHT MLS,VAFX2033102,N,Y,38.741027,-77.050548
MLS Listing,,Townhouse,350 Cameron Station Blvd,Alexandria,VA,22304,825000,3,3.5,CAMERON STATION,2552,1914,2001,4,323,133,Active,,,https://www.redfin.com/VA/Alexandria/350-Cameron-Station-Blvd-22304/home/11875274,BRIGHT MLS,VAAX2005684,N,Y,38.8062204,-77.1228294
MLS Listing,,Condo/Co-op,3701 S George Mason Dr Unit 2610N,Falls Church,VA,22041,285000,1,1.0,SKYLINE PLAZA N CONDO,821,,1973,4,347,454,Active,,,https://www.redfin.com/VA/Falls-Church/3701-S-George-Mason-Dr-22041/unit-2610N/home/9657771,BRIGHT MLS,VAFX2032374,N,Y,38.8437982,-77.114403
MLS Listing,,Condo/Co-op,5250 Valley Forge Dr #203,Alexandria,VA,22304,230000,2,1.0,WAPLETON,1084,,1966,4,212,671,Active,,,https://www.redfin.com/VA/Alexandria/5250-Valley-Forge-Dr-22304/unit-203/home/11854527,BRIGHT MLS,VAAX2005780,N,Y,38.8107553,-77.1236626
MLS Listing,,Condo/Co-op,3650 S Glebe Rd #455,Arlington,VA,22202,410000,1,1.0,ECLIPSE ON CENTER PARK,675,,2007,4,607,400,Active,,,https://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-455/home/16896620,BRIGHT MLS,VAAR2007626,N,Y,38.8423093,-77.0509145
MLS Listing,,Single Family Residential,6208 Bernard Ave,Alexandria,VA,22310,500000,3,2.0,GUILFORD,1344,18000,1964,4,372,,Active,,,https://www.redfin.com/VA/Alexandria/6208-Bernard-Ave-22310/home/9753380,BRIGHT MLS,VAFX2030560,N,Y,38.7827946,-77.1276405
MLS Listing,,Townhouse,1555 Mount Eagle Pl,Alexandria,VA,22302,429900,2,1.0,PARKFAIRFAX,930,,1941,4,462,477,Active,,,https://www.redfin.com/VA/Alexandria/1555-Mt-Eagle-Pl-22302/home/11860837,BRIGHT MLS,VAAX2006002,N,Y,38.8375579,-77.0818205
MLS Listing,,Condo/Co-op,205 Skyhill Rd #3,Alexandria,VA,22314,334000,2,1.0,SEMINARY WALK,862,,1959,4,387,295,Active,,,https://www.redfin.com/VA/Alexandria/205-Skyhill-Rd-22314/unit-3/home/11868289,BRIGHT MLS,VAAX2005904,N,Y,38.8100272,-77.076188
MLS Listing,,Condo/Co-op,900 N Washington St Unit 303E,Alexandria,VA,22314,695000,2,2.0,NORTH WASHINGTON ST COND,1150,,2009,4,604,608,Active,,,https://www.redfin.com/VA/Alexandria/900-N-Washington-St-22314/unit-303E/home/22101484,BRIGHT MLS,VAAX2005818,N,Y,38.8143723,-77.0454274
MLS Listing,,Condo/Co-op,5500 Holmes Run Pkwy #203,Alexandria,VA,22304,219900,1,1.0,PLACE ONE,680,,1974,4,323,369,Active,,,https://www.redfin.com/VA/Alexandria/5500-Holmes-Run-Pkwy-22304/unit-203/home/11855887,BRIGHT MLS,VAAX2005918,N,Y,38.8177987,-77.1277079
MLS Listing,,Condo/Co-op,220 N St Asaph St #12,Alexandria,VA,22314,450000,2,1.0,WHALES TAIL,701,,1974,4,642,280,Active,,,https://www.redfin.com/VA/Alexandria/220-N-Saint-Asaph-St-22314/unit-12/home/177420438,BRIGHT MLS,VAAX2005752,N,Y,38.8068246,-77.0456748
MLS Listing,,Condo/Co-op,5911 Edsall Rd #1109,Alexandria,VA,22304,200950,1,1.0,HIGHPOINTE,673,,1978,5,299,457,Active,,,https://www.redfin.com/VA/Alexandria/5911-Edsall-Rd-22304/unit-1109/home/11869859,BRIGHT MLS,VAAX2005494,N,Y,38.8079336,-77.1369216
MLS Listing,,Single Family Residential,200 W Monroe Ave,Alexandria,VA,22301,1845000,5,4.5,ROSEMONT,3702,5750,1910,5,498,,Active,,,https://www.redfin.com/VA/Alexandria/200-W-Monroe-Ave-22301/home/11848408,BRIGHT MLS,VAAX2002352,N,Y,38.8196259,-77.0666324
MLS Listing,,Single Family Residential,4406 Upland Dr,Alexandria,VA,22310,984000,4,3.5,CLERMONT,4435,12049,1994,6,222,,Active,,,https://www.redfin.com/VA/Alexandria/4406-Upland-Dr-22310/home/9756118,BRIGHT MLS,VAFX2029962,N,Y,38.7986743,-77.1085366
MLS Listing,,Condo/Co-op,422 N Armistead St #302,Alexandria,VA,22312,249900,3,1.5,MAYFLOWER SQUARE,1068,,1965,6,234,444,Active,,,https://www.redfin.com/VA/Alexandria/422-N-Armistead-St-22312/unit-302/home/11861730,BRIGHT MLS,VAAX2005844,N,Y,38.82057,-77.13396
MLS Listing,,Condo/Co-op,4256 Buckman Rd #27,Alexandria,VA,22309,145000,1,1.0,PINEWOOD SOUTH,700,,1965,6,207,405,Active,,,https://www.redfin.com/VA/Alexandria/4256-Buckman-Rd-22309/unit-27/home/9814579,BRIGHT MLS,VAFX2030058,N,Y,38.7302487,-77.1073755
MLS Listing,,Condo/Co-op,3713 S George Mason Dr #810,Falls Church,VA,22041,315000,2,2.0,SKYLINE HOUSE CONDO,1389,,1979,6,227,648,Active,,,https://www.redfin.com/VA/Falls-Church/3713-S-George-Mason-Dr-22041/unit-810/home/9659841,BRIGHT MLS,VAFX2032484,N,Y,38.8418197,-77.1175495
MLS Listing,,Condo/Co-op,312 S Washington St #602,Alexandria,VA,22314,1700000,3,2.0,OLD TOWN ALEXANDRIA,1694,,2021,6,1004,605,Active,,,https://www.redfin.com/VA/Alexandria/312-S-Washington-St-22314/unit-602/home/177360955,BRIGHT MLS,VAAX2005890,N,Y,38.8022764,-77.0472265
MLS Listing,,Condo/Co-op,312 S Washington St #402,Alexandria,VA,22314,1370000,3,2.5,OLD TOWN ALEXANDRIA,1694,,2021,6,809,605,Active,,,https://www.redfin.com/VA/Alexandria/312-S-Washington-St-22314/unit-402/home/177360269,BRIGHT MLS,VAAX2005888,N,Y,38.8022764,-77.0472265
MLS Listing,,Condo/Co-op,312 S Washington St #302,Alexandria,VA,22314,1340000,3,2.5,OLD TOWN ALEXANDRIA,1694,,2021,6,791,605,Active,,,https://www.redfin.com/VA/Alexandria/312-S-Washington-St-22314/unit-302/home/177360255,BRIGHT MLS,VAAX2005878,N,Y,38.8022764,-77.0472265
MLS Listing,,Condo/Co-op,4860 Eisenhower Ave #480,Alexandria,VA,22304,258924,1,1.0,EXCHANGE AT VAN DORN,771,,2003,6,336,393,Active,,,https://www.redfin.com/VA/Alexandria/4860-Eisenhower-Ave-22333/unit-480/home/11878606,BRIGHT MLS,VAAX2005880,N,Y,38.8013042,-77.1193026
MLS Listing,,Single Family Residential,806 N Latham St,Alexandria,VA,22304,780000,4,3.0,BELLE WOOD,2448,12231,1963,6,319,,Active,,,https://www.redfin.com/VA/Alexandria/806-N-Latham-St-22304/home/11853677,BRIGHT MLS,VAAX2005876,N,Y,38.8194655,-77.1118632
MLS Listing,,Condo/Co-op,3701 S George Mason Dr Unit 1013N,Falls Church,VA,22041,315000,2,1.5,SKYLINE PLAZA N  CONDO,1177,,1973,7,268,651,Active,,,https://www.redfin.com/VA/Falls-Church/3701-S-George-Mason-Dr-22041/unit-1013N/home/9657108,BRIGHT MLS,VAFX2031376,N,Y,38.8437982,-77.114403
MLS Listing,,Condo/Co-op,801 N Pitt St #1004,Alexandria,VA,22314,315000,1,1.0,PORT ROYAL,787,,1965,8,400,725,Active,,,https://www.redfin.com/VA/Alexandria/801-N-Pitt-St-22314/unit-1004/home/11866947,BRIGHT MLS,VAAX2005842,N,Y,38.8133756,-77.042279
MLS Listing,,Townhouse,8612 Village Way,Alexandria,VA,22309,199999,2,1.5,THE VILLAGES CONDO,950,,1974,9,211,400,Active,,,https://www.redfin.com/VA/Alexandria/8612-Village-Way-22309/unit-4-8612/home/9810299,BRIGHT MLS,VAFX2032228,N,Y,38.723859,-77.127734
MLS Listing,,Condo/Co-op,2059 Huntington Ave #404,Alexandria,VA,22303,210000,1,1.0,HUNTING CREEK CLUB APTS,850,,1972,9,247,470,Active,,,https://www.redfin.com/VA/Alexandria/2059-Huntington-Ave-22303/unit-404/home/9762516,BRIGHT MLS,VAFX2031392,N,Y,38.7903417,-77.0666606
MLS Listing,,Townhouse,8076 Pantano Pl #9,Alexandria,VA,22309,235000,2,1.5,SEQUOYAH PH 4C,1058,,1978,9,222,427,Active,,,https://www.redfin.com/VA/Alexandria/8076-Pantano-Pl-22309/unit-9/home/9813283,BRIGHT MLS,VAFX2032082,N,Y,38.744036,-77.09582
MLS Listing,,Condo/Co-op,523 N Armistead St #103,Alexandria,VA,22312,215999,3,1.5,SAXONY SQUARE,1182,1182,1967,11,183,691,Active,,,https://www.redfin.com/VA/Alexandria/523-N-Armistead-St-22312/unit-103/home/11865900,BRIGHT MLS,VAAX2005426,N,Y,38.8225766,-77.1333092
MLS Listing,,Townhouse,5904 Saint Giles Way,Alexandria,VA,22315,479900,3,2.5,KINGSTOWNE SEC 26,1112,1065,1991,11,432,105,Active,,,https://www.redfin.com/VA/Alexandria/5904-St-Giles-Way-22315/home/9787973,BRIGHT MLS,VAFX2029852,N,Y,38.7582969,-77.1403081
MLS Listing,,Single Family Residential,7923 Flamingo Dr,Alexandria,VA,22306,77000,2,2.0,AUDUBON ESTATES,790,,1994,11,97,,Active,,,https://www.redfin.com/VA/Alexandria/7923-Flamingo-Dr-22306/home/177328455,BRIGHT MLS,VAFX2031976,N,Y,38.742727,-77.0909697
MLS Listing,,Single Family Residential,3811 Laurel Rd,Alexandria,VA,22309,600000,3,2.0,WOODLEY HILLS,1713,31938,1952,11,350,,Active,,,https://www.redfin.com/VA/Alexandria/3811-Laurel-Rd-22309/home/9826744,BRIGHT MLS,VAFX2030914,N,Y,38.7217143,-77.0987363
MLS Listing,,Condo/Co-op,6301 Stevenson Ave #208,Alexandria,VA,22304,293999,2,2.0,OLYMPUS INCL,1110,,1974,12,265,1041,Active,,,https://www.redfin.com/VA/Alexandria/6301-Stevenson-Ave-22304/unit-208/home/11855120,BRIGHT MLS,VAAX2005480,N,Y,38.8137361,-77.1402923
MLS Listing,,Single Family Residential,8905 Union Farm Rd,Alexandria,VA,22309,725000,4,3.5,KEUHLING,2808,9000,1975,12,258,,Active,,,https://www.redfin.com/VA/Alexandria/8905-Union-Farm-Rd-22309/home/9825611,BRIGHT MLS,VAFX2030718,N,Y,38.7155943,-77.109166
MLS Listing,,Condo/Co-op,2410 Stella Pl,Alexandria,VA,22303,779590,3,2.5,HUNTINGTON CROSSING,2226,,2021,13,350,210,Active,,,https://www.redfin.com/VA/Alexandria/2410-Stella-Pl-22303/home/177302130,BRIGHT MLS,VAFX2031918,N,Y,38.79187,-77.07668
MLS Listing,,Condo/Co-op,2394 Stella Pl,Alexandria,VA,22303,783190,3,2.5,HUNTINGTON CROSSING,2226,,2021,13,352,210,Active,,,https://www.redfin.com/VA/Alexandria/2394-Stella-Pl-22303/home/177302122,BRIGHT MLS,VAFX2031920,N,Y,38.79187,-77.07668
MLS Listing,,Condo/Co-op,2412 Stella Pl,Alexandria,VA,22303,696590,3,2.5,HUNTINGTON CROSSING,1843,,2021,13,378,210,Active,,,https://www.redfin.com/VA/Alexandria/2412-Stella-Pl-22303/home/177302039,BRIGHT MLS,VAFX2031916,N,Y,38.79187,-77.07668
MLS Listing,,Single Family Residential,613 Malcolm Pl,Alexandria,VA,22302,1650000,5,4.0,JEFFERSON PARK,2640,5400,1946,13,625,,Active,,,https://www.redfin.com/VA/Alexandria/613-Malcolm-Pl-22302/home/11848680,BRIGHT MLS,VAAX2005508,N,Y,38.8230992,-77.0721635
MLS Listing,,Single Family Residential,5635 Glenwood Dr,Alexandria,VA,22310,749900,4,3.0,CLERMONT,2690,12798,1971,15,279,,Active,,,https://www.redfin.com/VA/Alexandria/5635-Glenwood-Dr-22310/home/9755477,BRIGHT MLS,VAFX2030846,N,Y,38.7985585,-77.1132567
MLS Listing,,Townhouse,6537 Tartan Vista Dr,Alexandria,VA,22312,619000,2,3.5,THE PINECREST SEC 8-1,2440,2514,1985,15,254,89,Active,,,https://www.redfin.com/VA/Alexandria/6537-Tartan-Vista-Dr-22312/home/9723061,BRIGHT MLS,VAFX2031552,N,Y,38.8234388,-77.1647231
MLS Listing,,Condo/Co-op,6631 Wakefield Dr #804,Alexandria,VA,22307,135000,0,1.0,RIVER TOWERS,428,,1963,15,315,331,Active,,,https://www.redfin.com/VA/Alexandria/6631-Wakefield-Dr-22307/unit-804/home/9794264,BRIGHT MLS,VAFX2031748,N,Y,38.7716767,-77.0568511
MLS Listing,,Condo/Co-op,5911 Edsall Rd #701,Alexandria,VA,22304,259900,2,2.0,HIGHPOINTE,1002,,1978,15,259,579,Active,,,https://www.redfin.com/VA/Alexandria/5911-Edsall-Rd-22304/unit-701/home/11869794,BRIGHT MLS,VAAX2005750,N,Y,38.8079336,-77.1369216
MLS Listing,,Condo/Co-op,5340 Holmes Run Pkwy #804,Alexandria,VA,22304,335000,2,2.0,PAVILION ON THE PARK,1132,,1967,15,296,687,Active,,,https://www.redfin.com/VA/Alexandria/5340-Holmes-Run-Pkwy-22304/unit-804/home/11865594,BRIGHT MLS,VAAX2005738,N,Y,38.8158196,-77.1240227
MLS Listing,,Condo/Co-op,2331 Henshaw Pl #102,Alexandria,VA,22311,462330,2,2.0,MANORS AT STONEGATE,1210,,1992,15,382,561,Active,,,https://www.redfin.com/VA/Alexandria/2331-Henshaw-Pl-22311/unit-102/home/11871534,BRIGHT MLS,VAAX2005702,N,Y,38.8340402,-77.1105745
MLS Listing,,Condo/Co-op,2994 S Columbus St Unit B1,Arlington,VA,22206,305000,1,1.0,FAIRLINGTON VILLAGE,711,,1948,15,429,247,Active,,,https://www.redfin.com/VA/Arlington/2994-S-Columbus-St-22206/unit-B1/home/11861332,BRIGHT MLS,VAAX2005682,N,Y,38.8374667,-77.1012316
MLS Listing,,Condo/Co-op,2451 Midtown Ave #1412,Alexandria,VA,22303,744900,2,2.0,MIDTOWN ALEXANDRIA STATI,1748,,2007,15,426,645,Active,,,https://www.redfin.com/VA/Alexandria/2451-Midtown-Ave-22303/unit-1412/home/22959685,BRIGHT MLS,VAFX2030568,N,Y,38.7966107,-77.0742479
MLS Listing,,Condo/Co-op,53 Skyhill Rd #102,Alexandria,VA,22314,390000,3,2.0,SEMINARY WALK,1105,,1959,16,353,390,Active,,,https://www.redfin.com/VA/Alexandria/53-Skyhill-Rd-22314/unit-102/home/11867581,BRIGHT MLS,VAAX2005676,N,Y,38.808114,-77.0767646
MLS Listing,,Single Family Residential,8203 Glyn St,Alexandria,VA,22309,425000,3,1.0,MT VERNON VALLEY,1008,12150,1964,16,422,,Active,,,https://www.redfin.com/VA/Alexandria/8203-Glyn-St-22309/home/9814206,BRIGHT MLS,VAFX2029008,N,Y,38.7350788,-77.1099302
MLS Listing,,Condo/Co-op,3713 S George Mason Dr Unit 811W,Falls Church,VA,22041,395000,3,2.5,SKYLINE HOUSE CONDO,1705,,1979,16,232,800,Active,,,https://www.redfin.com/VA/Falls-Church/3713-S-George-Mason-Dr-22041/unit-811W/home/177279156,BRIGHT MLS,VAFX2031676,N,Y,38.8418197,-77.1175495
MLS Listing,,Townhouse,1214 Oronoco St,Alexandria,VA,22314,690000,3,1.0,OLD TOWN ALEXANDRIA,1640,2160,1942,16,421,,Active,,,https://www.redfin.com/VA/Alexandria/1214-Oronoco-St-22314/home/11840176,BRIGHT MLS,VAAX2005618,N,Y,38.8101648,-77.0521498
MLS Listing,,Townhouse,6264 Walkers Croft Way,Alexandria,VA,22315,565000,2,3.5,KINGSTOWNE SEC 11 SEC 12,2000,1700,1991,17,283,105,Active,,,https://www.redfin.com/VA/Alexandria/6264-Walkers-Croft-Way-22315/home/9785757,BRIGHT MLS,VAFX2031282,N,Y,38.754654,-77.156792
MLS Listing,,Townhouse,5970 Edgehill Ct,Alexandria,VA,22303,629000,3,3.5,HUNTINGTON COMMONS,1456,1387,1996,17,432,93,Active,,,https://www.redfin.com/VA/Alexandria/5970-Edgehill-Ct-22303/home/9763888,BRIGHT MLS,VAFX2031206,N,Y,38.7877099,-77.081922
MLS Listing,,Condo/Co-op,545 E Braddock Rd #503,Alexandria,VA,22314,460000,2,1.0,COLECROFT,912,,1987,17,504,407,Active,,,https://www.redfin.com/VA/Alexandria/545-E-Braddock-Rd-22314/unit-503/home/11870226,BRIGHT MLS,VAAX2005686,N,Y,38.8122047,-77.0539883
MLS Listing,,Townhouse,456 S Union St,Alexandria,VA,22314,865000,2,1.5,HARBORSIDE,1308,,1993,17,661,465,Active,,,https://www.redfin.com/VA/Alexandria/456-S-Union-St-22314/unit-7/home/11870902,BRIGHT MLS,VAAX2005712,N,Y,38.8001125,-77.0410047
MLS Listing,,Townhouse,2908 S Buchanan St,Arlington,VA,22206,579900,2,2.0,FAIRLINGTON VIL,922,,1944,17,629,412,Active,,,https://www.redfin.com/VA/Arlington/2908-S-Buchanan-St-22206/home/11268743,BRIGHT MLS,VAAR2007484,N,Y,38.8389397,-77.1003918
MLS Listing,,Single Family Residential,1043 Dalebrook Dr,Alexandria,VA,22308,769000,4,3.5,WAYNEWOOD,1871,10755,1959,17,411,,Active,,,https://www.redfin.com/VA/Alexandria/1043-Dalebrook-Dr-22308/home/9820267,BRIGHT MLS,VAFX2031450,N,Y,38.7247663,-77.0498126
MLS Listing,,Single Family Residential,2505 Popkins Ln,Alexandria,VA,22306,619000,4,2.0,CALVERT,1850,10075,1950,17,335,,Active,,,https://www.redfin.com/VA/Alexandria/2505-Popkins-Ln-22306/home/9795354,BRIGHT MLS,VAFX2031466,N,Y,38.762164,-77.0758508
MLS Listing,,Condo/Co-op,1250 S Washington St #215,Alexandria,VA,22314,520000,1,1.5,PORTO VECCHIO,1122,,1983,17,463,978,Active,,,https://www.redfin.com/VA/Alexandria/1250-S-Washington-St-22314/unit-215/home/11868365,BRIGHT MLS,VAAX2005706,N,Y,38.7905151,-77.0499919
MLS Listing,,Condo/Co-op,6641 Wakefield Dr #209,Alexandria,VA,22307,270000,2,1.5,RIVER TOWERS CONDO,959,,1963,17,282,741,Active,,,https://www.redfin.com/VA/Alexandria/6641-Wakefield-Dr-22307/unit-209/home/9793972,BRIGHT MLS,VAFX2031086,N,Y,38.77217,-77.058763
MLS Listing,,Townhouse,5219 Harbor Court Dr,Alexandria,VA,22315,499999,3,2.5,D EVEREAUX WEST,1813,2178,1983,17,276,110,Active,,,https://www.redfin.com/VA/Alexandria/5219-Harbor-Ct-Dr-22315/home/9782850,BRIGHT MLS,VAFX2030244,N,Y,38.769432,-77.128367
MLS Listing,,Single Family Residential,7530 Cross Gate Ln,Alexandria,VA,22315,629950,2,2.5,KINGSTOWNE,1930,4212,1988,17,326,105,Active,,,https://www.redfin.com/VA/Alexandria/7530-Cross-Gate-Ln-22315/home/9787502,BRIGHT MLS,VAFX2030578,N,Y,38.7540384,-77.1446291
MLS Listing,,Condo/Co-op,8610-D Beekman Pl Unit 10D,Alexandria,VA,22309,179900,1,1.0,CLUSTERS AT,592,,1984,18,304,297,Active,,,https://www.redfin.com/VA/Alexandria/8610-Beekman-Pl-22309/unit-10D/home/143423382,BRIGHT MLS,VAFX2030968,N,Y,38.723436,-77.126255
MLS Listing,,Townhouse,3736 Keller Ave,Alexandria,VA,22302,529000,2,2.0,FAIRLINGTON TOWNE,1312,,1954,18,403,315,Active,,,https://www.redfin.com/VA/Alexandria/3736-Keller-Ave-22302/unit-125/home/11866644,BRIGHT MLS,VAAX2000221,N,Y,38.8287181,-77.0936554
MLS Listing,,Townhouse,3710 Gunston Rd #920,Alexandria,VA,22302,329000,1,1.0,PARKFAIRFAX,780,,1941,18,422,407,Active,,,https://www.redfin.com/VA/Alexandria/3710-Gunston-Rd-22302/unit-920/home/143338138,BRIGHT MLS,VAAX2005574,N,Y,38.8391942,-77.0811114
MLS Listing,,Condo/Co-op,4 S Van Dorn St #603,Alexandria,VA,22304,164308,1,1.0,TWENTY-ONE,750,,1963,18,219,429,Active,,,https://www.redfin.com/VA/Alexandria/4-S-Van-Dorn-St-22304/unit-603/home/11879393,BRIGHT MLS,VAAX2005662,N,Y,38.813287,-77.127618
MLS Listing,,Townhouse,6633 Medinah Ln,Alexandria,VA,22312,538900,2,3.5,PINECREST SEC 6 SEC 7,1627,1260,1985,19,331,83,Active,,,https://www.redfin.com/VA/Alexandria/6633-Medinah-Ln-22312/home/9719791,BRIGHT MLS,VAFX2029178,N,Y,38.8245646,-77.1690404
MLS Listing,,Condo/Co-op,3701 S George Mason Dr Unit 2412 N,Falls Church,VA,22041,315000,1,1.0,SKYLINE PLAZA N,959,,1973,19,328,530,Active,,,https://www.redfin.com/VA/Falls-Church/3701-S-George-Mason-Dr-22041/unit-2412N/home/9657692,BRIGHT MLS,VAFX2029350,N,Y,38.8437982,-77.114403
MLS Listing,,Condo/Co-op,3701 S George Mason Unit 105N,Falls Church,VA,22041,359000,3,2.0,SKYLINE PLAZA NORTH COND,1712,,1973,19,210,947,Active,,,https://www.redfin.com/VA/Falls-Church/3701-S-George-Mason-Dr-22041/unit-105N/home/9656680,BRIGHT MLS,VAFX2031200,N,Y,38.8437982,-77.114403
MLS Listing,,Townhouse,7929 Central Park Cir,Alexandria,VA,22309,449000,4,2.5,PINEWOOD LAKE,1408,3962,1972,19,319,135,Active,,,https://www.redfin.com/VA/Alexandria/7929-Central-Park-Cir-22309/home/9812044,BRIGHT MLS,VAFX2031198,N,Y,38.744155,-77.109537
MLS Listing,,Condo/Co-op,5501 Seminary Rd Unit 801S,Falls Church,VA,22041,247500,1,1.0,SKYLINE SQUARE CONDO,914,,1982,20,271,392,Active,,,https://www.redfin.com/VA/Falls-Church/5501-Seminary-Rd-22041/unit-801S/home/9661552,BRIGHT MLS,VAFX2029362,N,Y,38.8419602,-77.1202465
MLS Listing,,Condo/Co-op,5831 Quantrell Ave Unit T2,Alexandria,VA,22312,185000,2,1.0,THE SEASONS,900,,1963,20,206,520,Active,,,https://www.redfin.com/VA/Alexandria/5831-Quantrell-Ave-22312/unit-T2/home/11856244,BRIGHT MLS,VAAX2005614,N,Y,38.8184249,-77.1347728
MLS Listing,,Condo/Co-op,442 N Armistead St #301,Alexandria,VA,22312,249500,2,1.0,MAYFLOWER SQUARE,925,,1965,20,270,426,Active,,,https://www.redfin.com/VA/Alexandria/442-N-Armistead-St-22312/unit-301/home/11861876,BRIGHT MLS,VAAX2005562,N,Y,38.8209545,-77.1334826
MLS Listing,,Townhouse,638 N Armistead St,Alexandria,VA,22312,609900,3,3.5,BEAUREGARD HEIGHTS,2508,,1976,20,243,335,Active,,,https://www.redfin.com/VA/Alexandria/638-N-Armistead-St-22312/home/11856549,BRIGHT MLS,VAAX2005576,N,Y,38.8237278,-77.1356407
MLS Listing,,Condo/Co-op,2625 S Walter Reed Dr Unit A,Arlington,VA,22206,375000,2,1.0,THE ARLINGTON,810,,1950,20,463,307,Active,,,https://www.redfin.com/VA/Arlington/2625-S-Walter-Reed-Dr-22206/unit-A/home/11268090,BRIGHT MLS,VAAR2007160,N,Y,38.8420435,-77.1037493
MLS Listing,,Condo/Co-op,5501 Seminary Rd Unit 606S,Falls Church,VA,22041,324900,2,2.0,SKYLINE SQUARE,1303,,1982,20,249,585,Active,,,https://www.redfin.com/VA/Falls-Church/5501-Seminary-Rd-22041/unit-606S/home/9661491,BRIGHT MLS,VAFX2030900,N,Y,38.8419602,-77.1202465
MLS Listing,,Condo/Co-op,4550 Strutfield Ln #2302,Alexandria,VA,22311,355000,2,1.0,PALAZZO AT PARK CENTER,878,,2000,21,404,335,Active,,,https://www.redfin.com/VA/Alexandria/4550-Strutfield-Ln-22311/unit-2302/home/11877589,BRIGHT MLS,VAAX2005384,N,Y,38.8355869,-77.10574
MLS Listing,,Townhouse,411 N Fairfax St,Alexandria,VA,22314,825000,1,1.5,PRINCESS,1196,1199,1977,23,690,183,Active,,,https://www.redfin.com/VA/Alexandria/411-N-Fairfax-St-22314/home/11859123,BRIGHT MLS,VAAX2005376,N,Y,38.8084142,-77.041222
MLS Listing,,Condo/Co-op,3462 Martha Custis Dr #314,Alexandria,VA,22302,299000,1,1.0,PARKFAIRFAX,750,,1941,23,399,391,Active,,,https://www.redfin.com/VA/Alexandria/3462-Martha-Custis-Dr-22302/unit-314/home/45395567,BRIGHT MLS,VAAX2005498,N,Y,38.8375179,-77.084006
MLS Listing,,Single Family Residential,9305 Ludgate Dr,Alexandria,VA,22309,1495000,4,3.5,WYCLIFFE ON THE POTOMAC,5176,13244,1990,23,289,,Active,,,https://www.redfin.com/VA/Alexandria/9305-Ludgate-Dr-22309/home/9827671,BRIGHT MLS,VAFX2030676,N,Y,38.7036861,-77.0948249
MLS Listing,,Condo/Co-op,6641 Wakefield Dr #315,Alexandria,VA,22307,217900,1,1.0,RIVER TOWERS CONDO,714,,1963,23,305,560,Active,,,https://www.redfin.com/VA/Alexandria/6641-Wakefield-Dr-22307/unit-315/home/9793998,BRIGHT MLS,VAFX2030376,N,Y,38.77217,-77.058763
MLS Listing,,Vacant Land,Highland,Alexandria,VA,22310,994000,,,HIGHLAND PARK,,40791,,23,,,Active,,,https://www.redfin.com/VA/Alexandria/Highland-Dr-22310/home/143758140,BRIGHT MLS,VAFX2030706,N,Y,38.77906545,-77.10864603
MLS Listing,,Single Family Residential,1215 Duke St,Alexandria,VA,22314,2550000,3,2.5,OLD TOWN,2480,4500,1880,23,1028,,Active,,,https://www.redfin.com/VA/Alexandria/1215-Duke-St-22314/home/11840061,BRIGHT MLS,VAAX2005430,N,Y,38.8037185,-77.0534724
